t1,t2,station,channel,location
1977-02-04T00:00:00.607000Z,1977-02-05T00:00:05.890019Z,S14,MH1,00
1977-02-04T00:00:00.626000Z,1977-02-05T00:00:05.909019Z,S14,MH2,00
1977-02-04T00:00:00.541000Z,1977-02-05T00:00:05.956094Z,S14,SHZ,
1977-02-04T00:00:00.474000Z,1977-02-05T00:00:02.738151Z,S15,MHZ,01
1977-02-04T00:00:00.436000Z,1977-02-05T00:00:02.700151Z,S15,MH1,01
1977-02-04T00:00:00.455000Z,1977-02-05T00:00:02.719151Z,S15,MH2,01
1977-02-04T00:00:00.370000Z,1977-02-05T00:00:02.766226Z,S15,SHZ,
1977-02-04T00:00:00.226000Z,1977-02-05T00:00:06.716566Z,S16,MHZ,01
1977-02-04T00:00:00.188000Z,1977-02-05T00:00:06.678566Z,S16,MH1,01
1977-02-04T00:00:00.207000Z,1977-02-05T00:00:06.697566Z,S16,MH2,01
1977-02-04T00:00:00.122000Z,1977-02-05T00:00:06.744642Z,S16,SHZ,
1977-02-05T00:00:00.368000Z,1977-02-06T00:00:03.235925Z,S12,MHZ,01
1977-02-05T00:00:00.330000Z,1977-02-06T00:00:03.197925Z,S12,MH1,01
1977-02-05T00:00:00.349000Z,1977-02-06T00:00:03.216925Z,S12,MH2,01
1977-02-05T00:00:00.376000Z,1977-02-06T00:00:05.659019Z,S14,MHZ,00
1977-02-05T00:00:00.338000Z,1977-02-06T00:00:05.621019Z,S14,MH1,00
1977-02-05T00:00:00.357000Z,1977-02-06T00:00:05.640019Z,S14,MH2,00
1977-02-05T00:00:00.272000Z,1977-02-06T00:00:05.687094Z,S14,SHZ,
1977-02-05T00:00:00.138000Z,1977-02-06T00:00:03.005925Z,S15,MHZ,01
1977-02-05T00:00:00.100000Z,1977-02-06T00:00:02.967925Z,S15,MH1,01
1977-02-05T00:00:00.119000Z,1977-02-06T00:00:02.986925Z,S15,MH2,01
1977-02-05T00:00:00.034000Z,1977-02-06T00:00:03.034000Z,S15,SHZ,
1977-02-05T00:00:00.311000Z,1977-02-06T00:00:06.801566Z,S16,MHZ,01
1977-02-05T00:00:00.273000Z,1977-02-06T00:00:06.763566Z,S16,MH1,01
1977-02-05T00:00:00.292000Z,1977-02-06T00:00:06.782566Z,S16,MH2,01
1977-02-05T00:00:00.207000Z,1977-02-06T00:00:06.829642Z,S16,SHZ,
1977-02-06T00:00:00.713000Z,1977-02-07T00:00:02.977151Z,S12,MHZ,01
1977-02-06T00:00:00.675000Z,1977-02-07T00:00:02.939151Z,S12,MH1,01
1977-02-06T00:00:00.694000Z,1977-02-07T00:00:02.958151Z,S12,MH2,01
1977-02-06T00:00:00.153000Z,1977-02-07T00:00:06.039792Z,S14,MHZ,00
1977-02-06T00:00:00.115000Z,1977-02-07T00:00:06.001792Z,S14,MH1,00
1977-02-06T00:00:00.134000Z,1977-02-07T00:00:06.020792Z,S14,MH2,00
1977-02-06T00:00:00.049000Z,1977-02-07T00:00:06.067868Z,S14,SHZ,
1977-02-06T00:00:00.355000Z,1977-02-07T00:00:03.222925Z,S15,MHZ,01
1977-02-06T00:00:00.317000Z,1977-02-07T00:00:03.184925Z,S15,MH1,01
1977-02-06T00:00:00.336000Z,1977-02-07T00:00:03.203925Z,S15,MH2,01
1977-02-06T00:00:00.251000Z,1977-02-07T00:00:03.251000Z,S15,SHZ,
1977-02-06T00:00:00.269000Z,1977-02-07T00:00:07.363340Z,S16,MHZ,01
1977-02-06T00:00:00.231000Z,1977-02-07T00:00:07.325340Z,S16,MH1,01
1977-02-06T00:00:00.250000Z,1977-02-07T00:00:07.344340Z,S16,MH2,01
1977-02-06T00:00:00.165000Z,1977-02-07T00:00:07.391415Z,S16,SHZ,
1977-02-07T00:00:00.485000Z,1977-02-08T00:00:02.749151Z,S12,MHZ,01
1977-02-07T00:00:00.447000Z,1977-02-08T00:00:02.711151Z,S12,MH1,01
1977-02-07T00:00:00.466000Z,1977-02-08T00:00:02.730151Z,S12,MH2,01
1977-02-07T00:00:00.448000Z,1977-02-08T00:00:06.334792Z,S14,MHZ,00
1977-02-07T00:00:00.410000Z,1977-02-08T00:00:06.296792Z,S14,MH1,00
1977-02-07T00:00:00.429000Z,1977-02-08T00:00:06.315792Z,S14,MH2,00
1977-02-07T00:00:00.344000Z,1977-02-08T00:00:06.362868Z,S14,SHZ,
1977-02-07T00:00:00.380000Z,1977-02-08T00:00:03.851698Z,S15,MHZ,01
1977-02-07T00:00:00.342000Z,1977-02-08T00:00:03.813698Z,S15,MH1,01
1977-02-07T00:00:00.361000Z,1977-02-08T00:00:03.832698Z,S15,MH2,01
1977-02-07T00:00:00.276000Z,1977-02-08T00:00:03.879774Z,S15,SHZ,
1977-02-07T00:00:00.657000Z,1977-02-08T00:00:07.147566Z,S16,MHZ,01
1977-02-07T00:00:00.619000Z,1977-02-08T00:00:07.109566Z,S16,MH1,01
1977-02-07T00:00:00.638000Z,1977-02-08T00:00:07.128566Z,S16,MH2,01
1977-02-07T00:00:00.553000Z,1977-02-08T00:00:07.175642Z,S16,SHZ,
1977-02-08T00:00:00.268000Z,1977-02-09T00:00:03.135925Z,S12,MHZ,01
1977-02-08T00:00:00.230000Z,1977-02-09T00:00:03.097925Z,S12,MH1,01
1977-02-08T00:00:00.249000Z,1977-02-09T00:00:03.116925Z,S12,MH2,01
1977-02-08T00:00:00.541000Z,1977-02-09T00:00:06.427792Z,S14,MHZ,00
1977-02-08T00:00:00.503000Z,1977-02-09T00:00:06.389792Z,S14,MH1,00
1977-02-08T00:00:00.522000Z,1977-02-09T00:00:06.408792Z,S14,MH2,00
1977-02-08T00:00:00.437000Z,1977-02-09T00:00:06.455868Z,S14,SHZ,
1977-02-08T00:00:00.654000Z,1977-02-09T00:00:04.125698Z,S15,MHZ,01
1977-02-08T00:00:00.616000Z,1977-02-09T00:00:04.087698Z,S15,MH1,01
1977-02-08T00:00:00.635000Z,1977-02-09T00:00:04.106698Z,S15,MH2,01
1977-02-08T00:00:00.550000Z,1977-02-09T00:00:04.153774Z,S15,SHZ,
1977-02-08T00:00:00.275000Z,1977-02-09T00:00:07.369340Z,S16,MHZ,01
1977-02-08T00:00:00.237000Z,1977-02-09T00:00:07.331340Z,S16,MH1,01
1977-02-08T00:00:00.256000Z,1977-02-09T00:00:07.350340Z,S16,MH2,01
1977-02-08T00:00:00.171000Z,1977-02-09T00:00:07.397415Z,S16,SHZ,
1977-02-09T00:00:00.683000Z,1977-02-10T00:00:02.947151Z,S12,MHZ,01
1977-02-09T00:00:00.645000Z,1977-02-10T00:00:02.909151Z,S12,MH1,01
1977-02-09T00:00:00.664000Z,1977-02-10T00:00:02.928151Z,S12,MH2,01
1977-02-09T00:00:00.381000Z,1977-02-10T00:00:06.871566Z,S14,MHZ,00
1977-02-09T00:00:00.343000Z,1977-02-10T00:00:06.833566Z,S14,MH1,00
1977-02-09T00:00:00.362000Z,1977-02-10T00:00:06.852566Z,S14,MH2,00
1977-02-09T00:00:00.277000Z,1977-02-10T00:00:06.899642Z,S14,SHZ,
1977-02-09T00:00:00.463000Z,1977-02-10T00:00:04.538472Z,S15,MHZ,01
1977-02-09T00:00:00.425000Z,1977-02-10T00:00:04.500472Z,S15,MH1,01
1977-02-09T00:00:00.444000Z,1977-02-10T00:00:04.519472Z,S15,MH2,01
1977-02-09T00:00:00.359000Z,1977-02-10T00:00:04.566547Z,S15,SHZ,
1977-02-09T00:00:00.457000Z,1977-02-10T00:00:06.947566Z,S16,MHZ,01
1977-02-09T00:00:00.419000Z,1977-02-10T00:00:06.909566Z,S16,MH1,01
1977-02-09T00:00:00.438000Z,1977-02-10T00:00:06.928566Z,S16,MH2,01
1977-02-09T00:00:00.353000Z,1977-02-10T00:00:06.975642Z,S16,SHZ,
1977-02-10T00:00:00.586000Z,1977-02-10T23:17:54.246377Z,S12,MHZ,01
1977-02-10T00:00:00.548000Z,1977-02-10T23:17:54.208377Z,S12,MH1,01
1977-02-10T00:00:00.567000Z,1977-02-10T23:17:54.227377Z,S12,MH2,01
1977-02-10T00:00:00.585000Z,1977-02-10T23:17:57.868019Z,S14,MHZ,00
1977-02-10T00:00:00.547000Z,1977-02-10T23:17:57.830019Z,S14,MH1,00
1977-02-10T00:00:00.566000Z,1977-02-10T23:17:57.849019Z,S14,MH2,00
1977-02-10T00:00:00.481000Z,1977-02-10T23:17:57.896094Z,S14,SHZ,
1977-02-10T00:00:00.549000Z,1977-02-10T23:17:56.020698Z,S15,MHZ,01
1977-02-10T00:00:00.511000Z,1977-02-10T23:17:55.982698Z,S15,MH1,01
1977-02-10T00:00:00.530000Z,1977-02-10T23:17:56.001698Z,S15,MH2,01
1977-02-10T00:00:00.445000Z,1977-02-10T23:17:56.048774Z,S15,SHZ,
1977-02-10T00:00:00.311000Z,1977-02-10T23:17:58.197792Z,S16,MHZ,01
1977-02-10T00:00:00.273000Z,1977-02-10T23:17:58.159792Z,S16,MH1,01
1977-02-10T00:00:00.292000Z,1977-02-10T23:17:58.178792Z,S16,MH2,01
1977-02-10T00:00:00.207000Z,1977-02-10T23:17:58.225868Z,S16,SHZ,
1977-02-11T00:47:41.417958Z,1977-02-12T00:00:02.399090Z,S12,MHZ,01
1977-02-11T00:47:41.379958Z,1977-02-12T00:00:02.361090Z,S12,MH1,01
1977-02-11T00:47:41.398958Z,1977-02-12T00:00:02.380090Z,S12,MH2,01
1977-02-11T00:47:54.027564Z,1977-02-12T00:00:06.555866Z,S14,MHZ,00
1977-02-11T00:47:53.989564Z,1977-02-12T00:00:06.517866Z,S14,MH1,00
1977-02-11T00:47:54.008564Z,1977-02-12T00:00:06.536866Z,S14,MH2,00
1977-02-11T00:47:53.923564Z,1977-02-12T00:00:06.583941Z,S14,SHZ,
1977-02-11T00:47:41.424304Z,1977-02-12T00:00:03.009210Z,S15,MHZ,01
1977-02-11T00:47:41.386304Z,1977-02-12T00:00:02.971210Z,S15,MH1,01
1977-02-11T00:47:41.405304Z,1977-02-12T00:00:02.990210Z,S15,MH2,01
1977-02-11T00:47:41.320304Z,1977-02-12T00:00:03.037285Z,S15,SHZ,
1977-02-11T00:47:41.404552Z,1977-02-12T00:00:06.612099Z,S16,MHZ,01
1977-02-11T00:47:41.366552Z,1977-02-12T00:00:06.574099Z,S16,MH1,01
1977-02-11T00:47:41.385552Z,1977-02-12T00:00:06.593099Z,S16,MH2,01
1977-02-11T00:47:41.300552Z,1977-02-12T00:00:06.640175Z,S16,SHZ,
1977-02-12T00:00:00.705000Z,1977-02-13T00:00:01.157830Z,S12,MHZ,01
1977-02-12T00:00:00.667000Z,1977-02-13T00:00:01.119830Z,S12,MH1,01
1977-02-12T00:00:00.686000Z,1977-02-13T00:00:01.138830Z,S12,MH2,01
1977-02-12T00:00:00.129000Z,1977-02-13T00:00:05.412019Z,S14,MHZ,00
1977-02-12T00:00:00.091000Z,1977-02-13T00:00:05.374019Z,S14,MH1,00
1977-02-12T00:00:00.110000Z,1977-02-13T00:00:05.393019Z,S14,MH2,00
1977-02-12T00:00:00.025000Z,1977-02-13T00:00:05.440094Z,S14,SHZ,
1977-02-12T00:00:00.393000Z,1977-02-13T00:00:02.053377Z,S15,MHZ,01
1977-02-12T00:00:00.355000Z,1977-02-13T00:00:02.015377Z,S15,MH1,01
1977-02-12T00:00:00.374000Z,1977-02-13T00:00:02.034377Z,S15,MH2,01
1977-02-12T00:00:00.289000Z,1977-02-13T00:00:02.081453Z,S15,SHZ,
1977-02-12T00:00:00.705000Z,1977-02-13T00:00:05.988019Z,S16,MHZ,01
1977-02-12T00:00:00.667000Z,1977-02-13T00:00:05.950019Z,S16,MH1,01
1977-02-12T00:00:00.686000Z,1977-02-13T00:00:05.969019Z,S16,MH2,01
1977-02-12T00:00:00.601000Z,1977-02-13T00:00:06.016094Z,S16,SHZ,
1977-02-13T00:00:00.282000Z,1977-02-13T23:59:59.527283Z,S12,MHZ,01
1977-02-13T00:00:00.244000Z,1977-02-13T23:59:59.489283Z,S12,MH1,01
1977-02-13T00:00:00.263000Z,1977-02-13T23:59:59.508283Z,S12,MH2,01
1977-02-13T00:00:00.229000Z,1977-02-14T00:00:03.700698Z,S14,MHZ,00
1977-02-13T00:00:00.191000Z,1977-02-14T00:00:03.662698Z,S14,MH1,00
1977-02-13T00:00:00.210000Z,1977-02-14T00:00:03.681698Z,S14,MH2,00
1977-02-13T00:00:00.125000Z,1977-02-14T00:00:03.728774Z,S14,SHZ,
1977-02-13T00:00:00.157000Z,1977-02-14T00:00:02.421151Z,S15,MHZ,01
1977-02-13T00:00:00.119000Z,1977-02-14T00:00:02.383151Z,S15,MH1,01
1977-02-13T00:00:00.138000Z,1977-02-14T00:00:02.402151Z,S15,MH2,01
1977-02-13T00:00:00.053000Z,1977-02-14T00:00:02.449226Z,S15,SHZ,
1977-02-13T00:00:00.129000Z,1977-02-14T00:00:06.015792Z,S16,MHZ,01
1977-02-13T00:00:00.091000Z,1977-02-14T00:00:05.977792Z,S16,MH1,01
1977-02-13T00:00:00.110000Z,1977-02-14T00:00:05.996792Z,S16,MH2,01
1977-02-13T00:00:00.025000Z,1977-02-14T00:00:06.043868Z,S16,SHZ,
1977-02-14T00:00:00.415000Z,1977-02-14T23:59:59.056509Z,S12,MHZ,01
1977-02-14T00:00:00.377000Z,1977-02-14T23:59:59.018509Z,S12,MH1,01
1977-02-14T00:00:00.396000Z,1977-02-14T23:59:59.037509Z,S12,MH2,01
1977-02-14T00:00:00.351000Z,1977-02-15T00:00:04.426472Z,S14,MHZ,00
1977-02-14T00:00:00.313000Z,1977-02-15T00:00:04.388472Z,S14,MH1,00
1977-02-14T00:00:00.332000Z,1977-02-15T00:00:04.407472Z,S14,MH2,00
1977-02-14T00:00:00.247000Z,1977-02-15T00:00:04.454547Z,S14,SHZ,
1977-02-14T00:00:00.641000Z,1977-02-15T00:00:02.301377Z,S15,MHZ,01
1977-02-14T00:00:00.603000Z,1977-02-15T00:00:02.263377Z,S15,MH1,01
1977-02-14T00:00:00.622000Z,1977-02-15T00:00:02.282377Z,S15,MH2,01
1977-02-14T00:00:00.537000Z,1977-02-15T00:00:02.329453Z,S15,SHZ,
1977-02-14T00:00:00.171000Z,1977-02-15T00:00:06.057792Z,S16,MHZ,01
1977-02-14T00:00:00.133000Z,1977-02-15T00:00:06.019792Z,S16,MH1,01
1977-02-14T00:00:00.152000Z,1977-02-15T00:00:06.038792Z,S16,MH2,01
1977-02-14T00:00:00.067000Z,1977-02-15T00:00:06.085868Z,S16,SHZ,
1977-02-15T00:00:00.173000Z,1977-02-15T23:59:59.418283Z,S12,MHZ,01
1977-02-15T00:00:00.135000Z,1977-02-15T23:59:59.380283Z,S12,MH1,01
1977-02-15T00:00:00.154000Z,1977-02-15T23:59:59.399283Z,S12,MH2,01
1977-02-15T00:00:00.548000Z,1977-02-16T00:00:04.019698Z,S14,MHZ,00
1977-02-15T00:00:00.510000Z,1977-02-16T00:00:03.981698Z,S14,MH1,00
1977-02-15T00:00:00.529000Z,1977-02-16T00:00:04.000698Z,S14,MH2,00
1977-02-15T00:00:00.444000Z,1977-02-16T00:00:04.047774Z,S14,SHZ,
1977-02-15T00:00:00.575000Z,1977-02-16T00:00:02.235377Z,S15,MHZ,01
1977-02-15T00:00:00.537000Z,1977-02-16T00:00:02.197377Z,S15,MH1,01
1977-02-15T00:00:00.556000Z,1977-02-16T00:00:02.216377Z,S15,MH2,01
1977-02-15T00:00:00.471000Z,1977-02-16T00:00:02.263453Z,S15,SHZ,
1977-02-15T00:00:00.229000Z,1977-02-16T00:00:06.115792Z,S16,MHZ,01
1977-02-15T00:00:00.191000Z,1977-02-16T00:00:06.077792Z,S16,MH1,01
1977-02-15T00:00:00.210000Z,1977-02-16T00:00:06.096792Z,S16,MH2,01
1977-02-15T00:00:00.125000Z,1977-02-16T00:00:06.143868Z,S16,SHZ,
1977-02-16T00:00:00.615000Z,1977-02-16T23:59:59.256509Z,S12,MHZ,01
1977-02-16T00:00:00.577000Z,1977-02-16T23:59:59.218509Z,S12,MH1,01
1977-02-16T00:00:00.596000Z,1977-02-16T23:59:59.237509Z,S12,MH2,01
1977-02-16T00:00:00.150000Z,1977-02-17T00:00:04.225472Z,S14,MHZ,00
1977-02-16T00:00:00.112000Z,1977-02-17T00:00:04.187472Z,S14,MH1,00
1977-02-16T00:00:00.131000Z,1977-02-17T00:00:04.206472Z,S14,MH2,00
1977-02-16T00:00:00.046000Z,1977-02-17T00:00:04.253547Z,S14,SHZ,
1977-02-16T00:00:00.546000Z,1977-02-16T23:59:39.866755Z,S15,MHZ,01
1977-02-16T00:00:00.508000Z,1977-02-16T23:59:39.828755Z,S15,MH1,01
1977-02-16T00:00:00.527000Z,1977-02-16T23:59:39.847755Z,S15,MH2,01
1977-02-16T00:00:00.442000Z,1977-02-16T23:59:39.894830Z,S15,SHZ,
1977-02-16T00:00:00.286000Z,1977-02-17T00:00:06.172792Z,S16,MHZ,01
1977-02-16T00:00:00.248000Z,1977-02-17T00:00:06.134792Z,S16,MH1,01
1977-02-16T00:00:00.267000Z,1977-02-17T00:00:06.153792Z,S16,MH2,01
1977-02-16T00:00:00.182000Z,1977-02-17T00:00:06.200868Z,S16,SHZ,
1977-02-17T00:00:00.505000Z,1977-02-17T23:59:59.146509Z,S12,MHZ,01
1977-02-17T00:00:00.467000Z,1977-02-17T23:59:59.108509Z,S12,MH1,01
1977-02-17T00:00:00.486000Z,1977-02-17T23:59:59.127509Z,S12,MH2,01
1977-02-17T00:00:00.381000Z,1977-02-18T00:00:04.456472Z,S14,MHZ,00
1977-02-17T00:00:00.343000Z,1977-02-18T00:00:04.418472Z,S14,MH1,00
1977-02-17T00:00:00.362000Z,1977-02-18T00:00:04.437472Z,S14,MH2,00
1977-02-17T00:00:00.277000Z,1977-02-18T00:00:04.484547Z,S14,SHZ,
1977-02-17T00:00:28.928589Z,1977-02-18T00:00:02.211608Z,S15,MHZ,01
1977-02-17T00:00:28.890589Z,1977-02-18T00:00:02.173608Z,S15,MH1,01
1977-02-17T00:00:28.909589Z,1977-02-18T00:00:02.192608Z,S15,MH2,01
1977-02-17T00:00:28.824589Z,1977-02-18T00:00:02.239683Z,S15,SHZ,
1977-02-17T00:00:00.356000Z,1977-02-18T00:00:06.242792Z,S16,MHZ,01
1977-02-17T00:00:00.318000Z,1977-02-18T00:00:06.204792Z,S16,MH1,01
1977-02-17T00:00:00.337000Z,1977-02-18T00:00:06.223792Z,S16,MH2,01
1977-02-17T00:00:00.252000Z,1977-02-18T00:00:06.270868Z,S16,SHZ,
1977-02-18T00:00:00.435000Z,1977-02-18T23:59:59.076509Z,S12,MHZ,01
1977-02-18T00:00:00.397000Z,1977-02-18T23:59:59.038509Z,S12,MH1,01
1977-02-18T00:00:00.416000Z,1977-02-18T23:59:59.057509Z,S12,MH2,01
1977-02-18T00:00:00.632000Z,1977-02-19T00:00:04.103698Z,S14,MHZ,00
1977-02-18T00:00:00.594000Z,1977-02-19T00:00:04.065698Z,S14,MH1,00
1977-02-18T00:00:00.613000Z,1977-02-19T00:00:04.084698Z,S14,MH2,00
1977-02-18T00:00:00.528000Z,1977-02-19T00:00:04.131774Z,S14,SHZ,
1977-02-18T00:00:00.585000Z,1977-02-18T23:59:13.943491Z,S15,MHZ,01
1977-02-18T00:00:00.547000Z,1977-02-18T23:59:13.905491Z,S15,MH1,01
1977-02-18T00:00:00.566000Z,1977-02-18T23:59:13.924491Z,S15,MH2,01
1977-02-18T00:00:00.481000Z,1977-02-18T23:59:13.971566Z,S15,SHZ,
1977-02-18T00:00:00.435000Z,1977-02-19T00:00:06.321792Z,S16,MHZ,01
1977-02-18T00:00:00.397000Z,1977-02-19T00:00:06.283792Z,S16,MH1,01
1977-02-18T00:00:00.416000Z,1977-02-19T00:00:06.302792Z,S16,MH2,01
1977-02-18T00:00:00.331000Z,1977-02-19T00:00:06.349868Z,S16,SHZ,
1977-02-19T00:00:00.386000Z,1977-02-19T23:59:59.027509Z,S12,MHZ,01
1977-02-19T00:00:00.348000Z,1977-02-19T23:59:58.989509Z,S12,MH1,01
1977-02-19T00:00:00.367000Z,1977-02-19T23:59:59.008509Z,S12,MH2,01
1977-02-19T00:00:00.287000Z,1977-02-20T00:00:04.362472Z,S14,MHZ,00
1977-02-19T00:00:00.249000Z,1977-02-20T00:00:04.324472Z,S14,MH1,00
1977-02-19T00:00:00.268000Z,1977-02-20T00:00:04.343472Z,S14,MH2,00
1977-02-19T00:00:00.183000Z,1977-02-20T00:00:04.390547Z,S14,SHZ,
1977-02-19T00:00:14.530285Z,1977-02-20T00:00:01.700096Z,S15,MHZ,01
1977-02-19T00:00:14.492285Z,1977-02-20T00:00:01.662096Z,S15,MH1,01
1977-02-19T00:00:14.511285Z,1977-02-20T00:00:01.681096Z,S15,MH2,01
1977-02-19T00:00:14.426285Z,1977-02-20T00:00:01.728172Z,S15,SHZ,
1977-02-19T00:00:00.514000Z,1977-02-20T00:00:06.400792Z,S16,MHZ,01
1977-02-19T00:00:00.476000Z,1977-02-20T00:00:06.362792Z,S16,MH1,01
1977-02-19T00:00:00.495000Z,1977-02-20T00:00:06.381792Z,S16,MH2,01
1977-02-19T00:00:00.410000Z,1977-02-20T00:00:06.428868Z,S16,SHZ,
1977-02-20T00:00:00.364000Z,1977-02-20T23:59:59.005509Z,S12,MHZ,01
1977-02-20T00:00:00.326000Z,1977-02-20T23:59:58.967509Z,S12,MH1,01
1977-02-20T00:00:00.345000Z,1977-02-20T23:59:58.986509Z,S12,MH2,01
1977-02-20T00:00:00.557000Z,1977-02-21T00:00:04.028698Z,S14,MHZ,00
1977-02-20T00:00:00.519000Z,1977-02-21T00:00:03.990698Z,S14,MH1,00
1977-02-20T00:00:00.538000Z,1977-02-21T00:00:04.009698Z,S14,MH2,00
1977-02-20T00:00:00.453000Z,1977-02-21T00:00:04.056774Z,S14,SHZ,
1977-02-20T00:00:00.122000Z,1977-02-21T00:00:01.782377Z,S15,MHZ,01
1977-02-20T00:00:00.084000Z,1977-02-21T00:00:01.744377Z,S15,MH1,01
1977-02-20T00:00:00.103000Z,1977-02-21T00:00:01.763377Z,S15,MH2,01
1977-02-20T00:00:00.018000Z,1977-02-21T00:00:01.810453Z,S15,SHZ,
1977-02-20T00:00:00.599000Z,1977-02-21T00:00:06.485792Z,S16,MHZ,01
1977-02-20T00:00:00.561000Z,1977-02-21T00:00:06.447792Z,S16,MH1,01
1977-02-20T00:00:00.580000Z,1977-02-21T00:00:06.466792Z,S16,MH2,01
1977-02-20T00:00:00.495000Z,1977-02-21T00:00:06.513868Z,S16,SHZ,
1977-02-21T00:00:00.356000Z,1977-02-21T23:59:58.997509Z,S12,MHZ,01
1977-02-21T00:00:00.318000Z,1977-02-21T23:59:58.959509Z,S12,MH1,01
1977-02-21T00:00:00.337000Z,1977-02-21T23:59:58.978509Z,S12,MH2,01
1977-02-21T00:00:00.229000Z,1977-02-22T00:00:04.304472Z,S14,MHZ,00
1977-02-21T00:00:00.191000Z,1977-02-22T00:00:04.266472Z,S14,MH1,00
1977-02-21T00:00:00.210000Z,1977-02-22T00:00:04.285472Z,S14,MH2,00
1977-02-21T00:00:00.125000Z,1977-02-22T00:00:04.332547Z,S14,SHZ,
1977-02-21T00:00:00.223000Z,1977-02-22T00:00:01.883377Z,S15,MHZ,01
1977-02-21T00:00:00.185000Z,1977-02-22T00:00:01.845377Z,S15,MH1,01
1977-02-21T00:00:00.204000Z,1977-02-22T00:00:01.864377Z,S15,MH2,01
1977-02-21T00:00:00.119000Z,1977-02-22T00:00:01.911453Z,S15,SHZ,
1977-02-21T00:00:00.684000Z,1977-02-22T00:00:05.967019Z,S16,MHZ,01
1977-02-21T00:00:00.646000Z,1977-02-22T00:00:05.929019Z,S16,MH1,01
1977-02-21T00:00:00.665000Z,1977-02-22T00:00:05.948019Z,S16,MH2,01
1977-02-21T00:00:00.580000Z,1977-02-22T00:00:05.995094Z,S16,SHZ,
1977-02-22T00:00:00.362000Z,1977-02-22T23:59:59.003509Z,S12,MHZ,01
1977-02-22T00:00:00.324000Z,1977-02-22T23:59:58.965509Z,S12,MH1,01
1977-02-22T00:00:00.343000Z,1977-02-22T23:59:58.984509Z,S12,MH2,01
1977-02-22T00:00:00.506000Z,1977-02-23T00:00:03.977698Z,S14,MHZ,00
1977-02-22T00:00:00.468000Z,1977-02-23T00:00:03.939698Z,S14,MH1,00
1977-02-22T00:00:00.487000Z,1977-02-23T00:00:03.958698Z,S14,MH2,00
1977-02-22T00:00:00.402000Z,1977-02-23T00:00:04.005774Z,S14,SHZ,
1977-02-22T00:00:00.328000Z,1977-02-23T00:00:01.988377Z,S15,MHZ,01
1977-02-22T00:00:00.290000Z,1977-02-23T00:00:01.950377Z,S15,MH1,01
1977-02-22T00:00:00.309000Z,1977-02-23T00:00:01.969377Z,S15,MH2,01
1977-02-22T00:00:00.224000Z,1977-02-23T00:00:02.016453Z,S15,SHZ,
1977-02-22T00:00:00.163000Z,1977-02-23T00:00:06.049792Z,S16,MHZ,01
1977-02-22T00:00:00.125000Z,1977-02-23T00:00:06.011792Z,S16,MH1,01
1977-02-22T00:00:00.144000Z,1977-02-23T00:00:06.030792Z,S16,MH2,01
1977-02-22T00:00:00.059000Z,1977-02-23T00:00:06.077868Z,S16,SHZ,
1977-02-23T00:00:00.380000Z,1977-02-23T23:59:59.021509Z,S12,MHZ,01
1977-02-23T00:00:00.342000Z,1977-02-23T23:59:58.983509Z,S12,MH1,01
1977-02-23T00:00:00.361000Z,1977-02-23T23:59:59.002509Z,S12,MH2,01
1977-02-23T00:00:00.184000Z,1977-02-24T00:00:04.259472Z,S14,MHZ,00
1977-02-23T00:00:00.146000Z,1977-02-24T00:00:04.221472Z,S14,MH1,00
1977-02-23T00:00:00.165000Z,1977-02-24T00:00:04.240472Z,S14,MH2,00
1977-02-23T00:00:00.080000Z,1977-02-24T00:00:04.287547Z,S14,SHZ,
1977-02-23T00:00:00.451000Z,1977-02-23T23:59:45.205717Z,S15,MHZ,01
1977-02-23T00:00:00.413000Z,1977-02-23T23:59:45.167717Z,S15,MH1,01
1977-02-23T00:00:00.432000Z,1977-02-23T23:59:45.186717Z,S15,MH2,01
1977-02-23T00:00:00.347000Z,1977-02-23T23:59:45.233792Z,S15,SHZ,
1977-02-23T00:00:00.245000Z,1977-02-24T00:00:06.131792Z,S16,MHZ,01
1977-02-23T00:00:00.207000Z,1977-02-24T00:00:06.093792Z,S16,MH1,01
1977-02-23T00:00:00.226000Z,1977-02-24T00:00:06.112792Z,S16,MH2,01
1977-02-23T00:00:00.141000Z,1977-02-24T00:00:06.159868Z,S16,SHZ,
1977-02-24T00:00:00.419000Z,1977-02-24T23:59:59.060509Z,S12,MHZ,01
1977-02-24T00:00:00.381000Z,1977-02-24T23:59:59.022509Z,S12,MH1,01
1977-02-24T00:00:00.400000Z,1977-02-24T23:59:59.041509Z,S12,MH2,01
1977-02-24T00:00:00.479000Z,1977-02-25T00:00:03.950698Z,S14,MHZ,00
1977-02-24T00:00:00.441000Z,1977-02-25T00:00:03.912698Z,S14,MH1,00
1977-02-24T00:00:00.460000Z,1977-02-25T00:00:03.931698Z,S14,MH2,00
1977-02-24T00:00:00.375000Z,1977-02-25T00:00:03.978774Z,S14,SHZ,
1977-02-24T00:00:02.392034Z,1977-02-25T00:00:01.637317Z,S15,MHZ,01
1977-02-24T00:00:02.354034Z,1977-02-25T00:00:01.599317Z,S15,MH1,01
1977-02-24T00:00:02.373034Z,1977-02-25T00:00:01.618317Z,S15,MH2,01
1977-02-24T00:00:02.288034Z,1977-02-25T00:00:01.665392Z,S15,SHZ,
1977-02-24T00:00:00.336000Z,1977-02-25T00:00:06.222792Z,S16,MHZ,01
1977-02-24T00:00:00.298000Z,1977-02-25T00:00:06.184792Z,S16,MH1,01
